workload_id,workload_type,cloud_service_type,environment,region,workflow_criticality,vulnerability_severity,public_exposure,public_storage,monitoring_enabled,access_anomaly_detected,cpu_usage_percent,memory_usage_percent,runtime_hours_24h,storage_gb,request_count_24h,error_rate_percent,latency_ms,cost_per_hour,cost_24h,cost_30d_forecast,energy_kwh_24h,carbon_kgco2e_24h,carbon_intensity_gco2_per_kwh,environment_encoded,cloud_service_type_encoded,workflow_criticality_encoded,vulnerability_severity_encoded,workload_type_encoded,region_encoded,public_exposure_encoded,public_storage_encoded,monitoring_enabled_encoded,target_cost_30d,target_energy_kwh_30d,target_carbon_kgco2e_30d
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,43.717,49.145,3.579,113.78,45.224,0.385,219.125,2.913,10.426,312.78,6.736,4.156,617.049,2,2,1,0,4,0,0,0,1,371.199,186.533,134.303
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,54.794,51.206,3.914,124.31,59.066,0.257,225.793,3.167,12.396,371.88,5.304,3.083,581.287,2,2,1,0,4,0,0,0,1,406.025,154.256,95.703
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,47.576,48.39,3.793,120.309,39.677,0.332,249.869,2.986,11.326,339.78,5.878,3.466,589.679,2,2,1,0,4,0,0,0,1,301.786,206.464,110.188
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,44.338,49.404,4.238,129.872,58.775,0.138,234.874,3.463,14.676,440.28,6.373,3.532,554.167,2,2,1,0,4,0,0,0,1,397.834,208.69,107.446
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,39.838,50.371,3.726,116.721,63.375,0.308,205.237,2.794,10.41,312.3,4.877,2.692,551.92,2,2,1,0,4,0,0,0,1,321.248,160.869,75.005
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,53.481,46.412,3.924,113.523,58.917,0.457,173.488,2.938,11.529,345.87,6.759,3.7,547.373,2,2,1,0,4,0,0,0,1,362.801,180.518,96.115
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,46.6,52.751,4.563,131.691,49.442,0.26,195.713,3.176,14.492,434.76,5.177,2.977,575.13,2,2,1,0,4,0,0,0,1,408.279,167.839,76.556
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,58.848,49.392,3.861,126.092,52.156,0.408,224.348,2.955,11.409,342.27,4.93,2.679,543.357,2,2,1,0,4,0,0,0,1,361.175,173.072,77.513
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,51.78,50.151,3.922,114.937,55.6,0.24,193.986,3.214,12.605,378.15,6.213,3.576,575.54,2,2,1,0,4,0,0,0,1,345.168,207.496,96.802
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,40.589,60.352,3.815,129.336,48.3,0.361,239.384,3.206,12.231,366.93,5.496,3.331,605.998,2,2,1,0,4,0,0,0,1,440.25,157.616,85.864
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,45.187,47.383,3.889,130.269,40.962,0.229,262.528,3.112,12.103,363.09,7.272,4.149,570.532,2,2,1,0,4,0,0,0,1,372.886,242.158,144.672
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,35.42,53.425,4.104,119.655,46.487,0.233,239.212,2.789,11.446,343.38,6.307,3.968,629.21,2,2,1,0,4,0,0,0,1,320.751,216.448,104.456
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,47.276,49.649,3.552,122.312,49.91,0.444,213.315,3.21,11.402,342.06,5.24,2.919,557.109,2,2,1,0,4,0,0,0,1,343.21,171.602,92.066
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,45.13,43.092,3.942,125.022,46.085,0.281,190.173,2.883,11.365,340.95,7.055,4.111,582.695,2,2,1,0,4,0,0,0,1,405.43,251.007,140.258
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,39.524,56.802,3.954,131.344,49.142,0.297,236.92,2.519,9.96,298.8,6.123,3.55,579.862,2,2,1,0,4,0,0,0,1,326.451,184.091,120.47
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,51.708,48.688,3.711,121.183,48.175,0.415,228.992,3.037,11.27,338.1,6.54,3.966,606.398,2,2,1,0,4,0,0,0,1,389.862,181.954,105.655
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,45.905,56.196,3.971,120.199,65.494,0.422,219.784,2.918,11.587,347.61,6.878,4.124,599.602,2,2,1,0,4,0,0,0,1,327.949,233.778,116.998
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,44.883,46.678,4.041,121.593,46.621,0.368,254.025,3.175,12.83,384.9,5.834,3.492,598.565,2,2,1,0,4,0,0,0,1,445.828,184.26,118.103
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,45.789,62.968,4.466,124.267,52.243,0.312,193.503,2.687,12.0,360.0,5.476,3.175,579.891,2,2,1,0,4,0,0,0,1,318.594,143.778,81.819
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,43.837,46.691,3.891,130.343,55.959,0.258,218.196,2.995,11.654,349.62,5.539,3.119,563.125,2,2,1,0,4,0,0,0,1,393.608,165.917,90.422
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,44.767,50.59,3.369,119.756,57.812,0.334,278.867,3.225,10.865,325.95,6.869,4.438,646.074,2,2,1,0,4,0,0,0,1,313.642,211.944,133.444
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,41.98,50.538,3.793,122.388,44.133,0.248,230.916,2.975,11.284,338.52,4.843,2.65,547.173,2,2,1,0,4,0,0,0,1,314.127,141.437,93.79
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,46.182,55.326,4.241,126.431,55.476,0.316,249.023,3.165,13.423,402.69,6.226,3.801,610.54,2,2,1,0,4,0,0,0,1,359.645,205.949,119.142
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,51.224,57.857,3.536,128.467,39.457,0.214,213.815,2.943,10.406,312.18,5.065,3.019,596.103,2,2,1,0,4,0,0,0,1,282.259,174.7,86.855
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,44.786,49.848,4.54,102.995,41.388,0.3,191.341,2.954,13.411,402.33,5.924,3.351,565.715,2,2,1,0,4,0,0,0,1,360.189,177.433,99.153
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,42.553,49.171,3.998,109.558,54.154,0.266,253.305,3.106,12.418,372.54,6.702,3.736,557.504,2,2,1,0,4,0,0,0,1,318.582,212.901,126.357
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,51.761,57.437,3.633,117.25,49.314,0.344,173.541,2.711,9.849,295.47,6.294,3.372,535.704,2,2,1,0,4,0,0,0,1,322.704,161.609,95.58
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,44.235,48.171,4.27,121.711,44.177,0.303,230.116,3.309,14.129,423.87,6.472,3.943,609.226,2,2,1,0,4,0,0,0,1,495.273,211.103,113.681
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,44.225,44.96,4.405,125.3,47.249,0.348,225.885,3.13,13.788,413.64,5.193,3.0,577.615,2,2,1,0,4,0,0,0,1,407.357,153.956,93.76
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,31.5,44.592,3.98,120.383,65.154,0.344,222.152,2.994,11.916,357.48,6.663,3.78,567.286,2,2,1,0,4,0,0,0,1,398.729,229.112,111.266
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,58.015,51.962,3.774,119.313,54.587,0.281,205.89,2.882,10.877,326.31,6.203,3.552,572.679,2,2,1,0,4,0,0,0,1,353.197,190.291,104.733
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,44.021,48.392,4.064,124.488,56.314,0.341,213.646,2.898,11.777,353.31,5.374,3.048,567.215,2,2,1,0,4,0,0,0,1,362.366,147.886,98.02
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,39.787,41.695,4.262,117.154,42.467,0.218,231.168,3.247,13.839,415.17,5.758,3.317,575.99,2,2,1,0,4,0,0,0,1,478.041,184.312,110.52
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,58.198,36.468,3.969,115.686,47.617,0.269,241.43,2.98,11.828,354.84,5.453,3.146,576.998,2,2,1,0,4,0,0,0,1,388.811,195.77,104.1
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,55.761,46.788,3.956,117.613,54.933,0.433,235.31,2.727,10.788,323.64,5.17,2.956,571.728,2,2,1,0,4,0,0,0,1,290.897,150.125,82.621
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,39.134,57.467,4.583,118.51,53.951,0.208,236.465,2.91,13.337,400.11,5.348,3.071,574.276,2,2,1,0,4,0,0,0,1,346.174,172.794,96.48
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,40.759,58.675,3.576,129.693,40.851,0.3,207.059,2.938,10.506,315.18,6.481,3.991,615.856,2,2,1,0,4,0,0,0,1,274.841,209.647,118.439
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,40.777,45.042,3.633,117.375,52.246,0.157,218.776,3.273,11.891,356.73,6.673,3.786,567.4,2,2,1,0,4,0,0,0,1,329.441,180.981,101.468
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,50.995,48.932,4.586,109.638,58.263,0.292,211.26,2.753,12.625,378.75,6.357,3.793,596.713,2,2,1,0,4,0,0,0,1,420.744,216.066,136.044
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,39.579,43.158,4.471,115.331,63.322,0.339,228.709,2.945,13.167,395.01,6.396,3.714,580.64,2,2,1,0,4,0,0,0,1,445.117,191.313,114.546
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,40.689,52.999,3.98,122.933,45.915,0.209,265.806,3.278,13.046,391.38,6.53,3.735,571.987,2,2,1,0,4,0,0,0,1,420.884,214.973,130.756
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,41.584,59.361,3.985,130.611,37.414,0.339,274.677,3.005,11.975,359.25,5.842,3.236,553.861,2,2,1,0,4,0,0,0,1,395.177,192.849,112.771
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,38.334,57.784,4.37,119.81,39.613,0.415,210.339,2.801,12.24,367.2,4.943,2.798,565.988,2,2,1,0,4,0,0,0,1,357.975,135.166,88.283
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,42.973,51.778,3.769,120.391,67.288,0.274,230.149,2.718,10.244,307.32,6.912,3.939,569.91,2,2,1,0,4,0,0,0,1,321.588,178.226,134.389
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,48.623,47.738,4.349,115.446,57.001,0.271,229.228,2.917,12.686,380.58,6.03,3.353,556.024,2,2,1,0,4,0,0,0,1,330.758,154.093,87.535
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,44.703,50.67,3.803,119.227,40.95,0.476,247.961,3.049,11.595,347.85,6.703,3.586,535.002,2,2,1,0,4,0,0,0,1,386.149,234.381,113.984
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,43.722,51.028,4.295,113.17,53.597,0.301,229.174,2.906,12.481,374.43,6.83,3.952,578.594,2,2,1,0,4,0,0,0,1,412.379,191.619,140.926
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,44.678,48.361,4.202,118.205,26.042,0.07,253.592,3.221,13.535,406.05,7.132,4.141,580.593,2,2,1,0,4,0,0,0,1,432.135,249.24,105.637
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,39.562,58.243,4.717,122.87,49.902,0.203,260.826,3.014,14.217,426.51,5.827,3.451,592.182,2,2,1,0,4,0,0,0,1,392.001,153.807,96.408
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,37.211,55.435,3.967,126.953,48.19,0.29,187.995,3.137,12.444,373.32,5.474,3.119,569.696,2,2,1,0,4,0,0,0,1,333.663,161.591,107.592
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,43.754,53.976,3.879,118.652,51.462,0.291,192.794,2.993,11.61,348.3,6.596,3.671,556.571,2,2,1,0,4,0,0,0,1,411.546,197.772,120.893
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,44.501,45.749,4.03,112.778,40.699,0.19,191.837,3.244,13.073,392.19,5.56,3.291,591.835,2,2,1,0,4,0,0,0,1,448.513,188.187,91.114
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,45.212,50.264,4.745,123.783,44.664,0.351,276.448,2.707,12.845,385.35,5.495,3.162,575.495,2,2,1,0,4,0,0,0,1,418.742,155.325,96.53
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,52.581,42.887,3.936,126.275,49.728,0.227,184.395,2.959,11.647,349.41,5.546,3.249,585.77,2,2,1,0,4,0,0,0,1,366.484,161.075,87.876
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,46.025,57.205,3.86,115.645,45.07,0.286,217.599,2.85,11.001,330.03,4.786,2.718,567.964,2,2,1,0,4,0,0,0,1,326.632,122.384,96.579
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,55.56,53.797,4.442,124.601,65.389,0.439,245.111,3.127,13.89,416.7,5.877,3.409,580.039,2,2,1,0,4,0,0,0,1,415.793,168.957,111.154
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,43.968,38.224,4.551,118.677,54.1,0.409,227.928,3.26,14.836,445.08,5.255,3.346,636.715,2,2,1,0,4,0,0,0,1,431.173,176.147,110.91
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,38.689,48.557,4.462,108.798,55.044,0.34,271.988,2.715,12.114,363.42,6.966,3.957,567.998,2,2,1,0,4,0,0,0,1,329.953,220.521,119.571
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,47.179,44.438,4.237,116.022,39.083,0.26,228.889,2.95,12.499,374.97,6.021,3.596,597.18,2,2,1,0,4,0,0,0,1,415.244,194.596,105.23
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,45.411,52.353,3.533,114.656,43.527,0.284,199.909,3.127,11.048,331.44,5.037,2.742,544.287,2,2,1,0,4,0,0,0,1,328.45,142.226,79.276
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,41.724,47.995,3.874,120.911,44.046,0.411,232.889,2.855,11.06,331.8,6.057,3.537,583.882,2,2,1,0,4,0,0,0,1,363.878,198.499,104.094
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,36.894,50.209,4.477,127.745,51.773,0.28,233.374,2.968,13.288,398.64,7.008,4.084,582.824,2,2,1,0,4,0,0,0,1,448.66,227.177,129.933
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,48.005,45.9,4.351,112.242,51.145,0.386,163.181,3.363,14.632,438.96,5.745,3.357,584.279,2,2,1,0,4,0,0,0,1,474.406,152.836,86.551
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,50.386,52.595,4.563,123.134,67.682,0.368,172.328,3.47,15.834,475.02,5.655,3.482,615.756,2,2,1,0,4,0,0,0,1,507.839,172.826,119.74
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,48.379,48.734,4.505,122.632,58.423,0.138,217.741,3.074,13.848,415.44,6.134,3.701,603.337,2,2,1,0,4,0,0,0,1,430.888,189.518,127.539
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,32.695,52.947,3.893,114.526,53.029,0.392,247.433,2.976,11.586,347.58,6.525,3.923,601.174,2,2,1,0,4,0,0,0,1,298.169,204.921,102.285
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,49.524,49.789,3.665,109.891,57.486,0.259,228.722,3.223,11.812,354.36,5.215,3.024,579.951,2,2,1,0,4,0,0,0,1,349.876,168.945,96.549
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,37.821,52.849,4.33,118.882,48.763,0.331,229.103,3.105,13.445,403.35,6.337,3.537,558.179,2,2,1,0,4,0,0,0,1,369.279,186.105,100.113
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,36.932,49.426,4.062,113.132,46.759,0.194,236.033,3.03,12.308,369.24,5.013,2.953,589.168,2,2,1,0,4,0,0,0,1,427.456,152.946,91.776
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,40.672,46.146,3.828,120.113,51.332,0.286,208.824,2.937,11.243,337.29,7.505,4.226,563.088,2,2,1,0,4,0,0,0,1,307.062,259.886,150.842
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,37.548,54.213,3.709,125.454,48.101,0.267,262.482,3.102,11.505,345.15,6.584,3.892,591.108,2,2,1,0,4,0,0,0,1,326.815,197.367,107.891
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,45.728,59.008,4.272,121.272,52.263,0.31,186.967,2.984,12.748,382.44,6.133,3.504,571.33,2,2,1,0,4,0,0,0,1,363.229,212.927,91.355
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,48.581,50.836,3.562,130.744,48.723,0.294,210.957,2.912,10.373,311.19,6.926,4.247,613.212,2,2,1,0,4,0,0,0,1,317.767,204.562,139.889
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,45.399,49.049,4.108,117.353,52.27,0.315,235.918,2.889,11.868,356.04,6.426,3.598,559.937,2,2,1,0,4,0,0,0,1,400.273,225.522,126.712
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,50.485,45.155,3.776,127.532,44.865,0.286,193.282,3.15,11.894,356.82,6.508,3.893,598.173,2,2,1,0,4,0,0,0,1,347.795,191.848,137.9
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,40.599,56.45,4.245,115.84,50.358,0.277,190.215,3.032,12.871,386.13,5.751,3.214,558.863,2,2,1,0,4,0,0,0,1,427.991,198.306,112.27
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,44.54,45.623,4.208,119.607,55.192,0.286,199.22,3.021,12.712,381.36,5.242,3.111,593.537,2,2,1,0,4,0,0,0,1,402.794,145.311,104.319
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,50.738,44.387,3.783,122.286,60.534,0.425,221.092,3.331,12.601,378.03,5.826,3.534,606.535,2,2,1,0,4,0,0,0,1,347.497,165.86,108.537
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,38.943,52.333,3.58,122.562,58.158,0.262,194.42,2.915,10.436,313.08,5.421,3.137,578.648,2,2,1,0,4,0,0,0,1,267.177,162.947,82.942
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,41.115,56.957,3.667,120.437,60.648,0.385,208.905,3.1,11.368,341.04,6.253,3.555,568.452,2,2,1,0,4,0,0,0,1,333.98,190.486,108.911
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,55.057,52.359,4.181,124.033,36.851,0.335,193.158,2.894,12.1,363.0,7.297,4.197,575.114,2,2,1,0,4,0,0,0,1,369.802,229.932,108.716
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,42.584,56.245,4.014,110.63,54.896,0.27,260.652,2.891,11.604,348.12,6.631,4.126,622.267,2,2,1,0,4,0,0,0,1,352.054,196.057,127.801
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,40.37,51.351,3.928,118.53,50.44,0.305,224.326,2.892,11.36,340.8,5.667,3.277,578.244,2,2,1,0,4,0,0,0,1,292.012,154.072,84.309
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,35.2,46.348,3.91,114.863,64.663,0.301,224.667,2.913,11.39,341.7,5.991,3.312,552.758,2,2,1,0,4,0,0,0,1,312.956,180.687,102.975
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,31.176,44.36,4.468,124.982,61.871,0.404,237.767,2.918,13.038,391.14,5.378,3.268,607.65,2,2,1,0,4,0,0,0,1,402.627,186.289,106.408
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,55.654,49.216,4.428,130.18,40.793,0.264,192.729,2.779,12.305,369.15,6.4,3.689,576.43,2,2,1,0,4,0,0,0,1,363.254,174.783,98.365
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,51.949,48.255,4.17,123.724,62.337,0.292,163.936,3.01,12.552,376.56,6.12,3.409,556.964,2,2,1,0,4,0,0,0,1,370.627,197.727,121.869
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,48.626,47.181,3.87,117.225,61.119,0.297,222.088,2.921,11.304,339.12,6.278,3.844,612.358,2,2,1,0,4,0,0,0,1,369.328,220.704,110.096
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,37.547,45.619,3.934,115.645,40.419,0.16,184.452,2.954,11.621,348.63,5.958,3.352,562.569,2,2,1,0,4,0,0,0,1,373.682,208.619,119.851
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,44.127,53.482,4.065,111.588,49.184,0.207,217.146,2.866,11.65,349.5,6.229,3.425,549.804,2,2,1,0,4,0,0,0,1,328.701,214.233,93.109
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,49.901,46.179,4.006,121.105,63.924,0.189,195.947,3.505,14.041,421.23,5.836,3.134,537.053,2,2,1,0,4,0,0,0,1,477.639,186.577,109.137
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,49.373,45.442,3.849,125.542,34.248,0.201,213.978,2.865,11.027,330.81,5.824,3.213,551.63,2,2,1,0,4,0,0,0,1,371.338,152.498,92.816
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,46.082,51.033,3.537,122.956,47.022,0.288,247.674,2.871,10.155,304.65,6.811,4.186,614.57,2,2,1,0,4,0,0,0,1,349.005,196.557,139.351
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,50.826,50.557,3.762,127.041,42.246,0.268,233.857,2.8,10.534,316.02,5.934,3.598,606.312,2,2,1,0,4,0,0,0,1,366.718,187.267,96.144
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,45.042,38.316,3.646,124.58,36.048,0.275,228.936,3.265,11.904,357.12,5.655,3.201,566.045,2,2,1,0,4,0,0,0,1,335.285,147.989,94.566
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,50.666,46.004,4.038,122.671,46.398,0.363,223.933,3.142,12.687,380.61,6.116,3.607,589.748,2,2,1,0,4,0,0,0,1,396.924,183.103,129.53
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,48.432,44.885,4.058,105.757,44.835,0.372,216.696,3.021,12.259,367.77,4.19,2.396,571.884,2,2,1,0,4,0,0,0,1,433.002,124.512,72.872
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,43.865,49.172,3.574,118.773,38.646,0.161,191.351,3.272,11.694,350.82,5.838,3.422,586.11,2,2,1,0,4,0,0,0,1,400.651,179.352,111.45
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,33.27,47.226,3.983,121.383,43.462,0.162,198.851,2.865,11.411,342.33,5.536,3.341,603.544,2,2,1,0,4,0,0,0,1,360.191,150.471,103.726
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,50.186,49.334,4.253,118.967,53.91,0.187,150.349,3.068,13.048,391.44,6.259,3.706,592.051,2,2,1,0,4,0,0,0,1,391.087,175.099,105.153
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,47.273,52.973,4.55,118.098,44.121,0.188,260.982,3.076,13.996,419.88,6.272,4.098,653.432,2,2,1,0,4,0,0,0,1,414.678,167.699,115.943
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,39.736,48.021,3.871,116.478,37.46,0.419,227.89,2.959,11.454,343.62,6.455,3.821,591.948,2,2,1,0,4,0,0,0,1,303.126,194.459,117.804
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,48.619,53.766,4.052,118.678,63.774,0.264,230.331,3.075,12.46,373.8,5.634,3.168,562.226,2,2,1,0,4,0,0,0,1,352.69,197.075,109.016
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,41.482,51.331,4.405,123.326,26.604,0.348,205.265,3.082,13.576,407.28,5.992,3.455,576.522,2,2,1,0,4,0,0,0,1,436.681,153.039,114.496
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,44.894,55.428,4.301,124.002,33.92,0.384,207.911,3.129,13.458,403.74,5.416,2.998,553.459,2,2,1,0,4,0,0,0,1,466.632,149.57,98.695
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,45.639,47.899,3.986,112.193,49.876,0.219,209.56,3.167,12.624,378.72,6.153,3.363,546.554,2,2,1,0,4,0,0,0,1,416.406,189.241,92.001
wl-report-generator-001,Batch Job,serverless,staging,ap-southeast-1,medium,none,False,False,True,False,49.032,49.164,3.627,131.087,49.844,0.294,209.305,3.212,11.65,349.5,5.685,3.099,545.095,2,2,1,0,4,0,0,0,1,356.207,158.268,101.35
